,participant_A,participant_B
1361,11890172,11890850
1362,11890641,11890749
1363,11890107,11890520
1364,11890701,11890892
1365,11890857,11890997
1366,11890121,11891981
1367,11890106,11890956
1368,11890400,11890991
1369,11890869,11890997
1370,11889654,11890607
1371,11890148,11890406
1372,11890367,11890696
1373,11890253,11907171
1374,11890300,11890422
1375,11890097,11890750
1376,11890745,11890784
1377,11890406,11890909
1378,11890300,11890883
1379,11890323,11891158
1380,11890108,11890148
1381,11890367,11890691
1382,11891267,11892169
1383,11890468,11890848
1384,11890191,11890273
1385,11890361,11891249
1386,11890812,11890959
1387,11890105,11890126
1388,11890197,11892172
1389,11890117,11890552
1390,11890545,11891147
1391,11890310,11890339
1392,11890402,11890775
1393,11890210,11890354
1394,11890074,11891038
1395,11890094,11891926
1396,11891082,11907136
1397,11890216,11890475
1398,11890320,11890552
1399,11890707,11892250
1400,11890149,11890902
1401,11891020,11892194
1402,11890144,11890734
1403,11890091,11890705
1404,11890158,11890868
1405,11890295,11890437
1406,11890074,11890983
1407,11890482,11890720
1408,11890363,11891725
1409,11890221,11890919
1410,11890319,11890552
1411,11890709,11892024
1412,11890127,11890302
1413,11891268,11892194
1414,11890308,11890869
1415,11890107,11890180
1416,11890501,11890848
1417,11890089,11891325
1418,11890142,11890857
1419,11890295,11891228
1420,11890367,11892169
1421,11890272,11890460
1422,11890245,11890659
1423,11890132,11890694
1424,11890354,11890422
1425,11890059,11890191
1426,11890183,11891944
1427,11890331,11890655
1428,11891143,11891216
1429,11890099,11907133
1430,11890960,11891758
1431,11890142,11890354
1432,11890324,11890406
1433,11891249,11891966
1434,11890390,11890804
1435,11890191,11891758
1436,11890200,11890473
1437,11890607,11890844
1438,11891322,11907098
1439,11890251,11907093
1440,11890371,11891007
1441,11890837,11890967
1442,11890223,11890900
1443,11890150,11890175
1444,11890210,11890432
1445,11890197,11890334
1446,11889644,11890659
1447,11889688,11890367
1448,11890416,11891212
1449,11891198,11907111
1450,11890219,11890696
1451,11890183,11890557
1452,11890160,11907111
1453,11890675,11892045
1454,11890148,11890205
1455,11890701,11892051
1456,11890618,11907133
1457,11890354,11890368
1458,11890656,11891280
1459,11890185,11890453
1460,11891997,11892208
1461,11890432,11890618
1462,11890518,11891039
1463,11889649,11890064
1464,11890991,11892067
1465,11890096,11890552
1466,11890134,11890228
1467,11890312,11890328
1468,11890107,11891325
1469,11890354,11890374
1470,11890194,11890237
1471,11890079,11892195
1472,11890850,11891732
1473,11890177,11907136
1474,11890277,11890883
1475,11890068,11891725
1476,11890243,11890369
1477,11890382,11891127
1478,11890690,11890900
1479,11890858,11891153
1480,11890147,11891341
1481,11890191,11890524
1482,11890371,11890775
1483,11890167,11890971
1484,11890117,11890300
1485,11890074,11890107
1486,11890289,11891280
1487,11890363,11890805
1488,11890198,11890302
1489,11891206,11892065
1490,11890226,11890300
1491,11890536,11907089
1492,11890529,11890870
1493,11890058,11890099
1494,11890223,11907171
1495,11890077,11890308
1496,11890149,11890228
1497,11890674,11892183
1498,11890084,11907116
1499,11890185,11890339
1500,11890909,11907133
1501,11890983,11891080
1502,11890255,11892205
1503,11889646,11890157
1504,11890102,11890967
1505,11891007,11891810
1506,11890821,11907178
1507,11890086,11891153
1508,11890299,11890965
1509,11890587,11891038
1510,11890578,11891314
1511,11890670,11891269
1512,11890125,11891926
1513,11890371,11890390
1514,11890102,11890457
1515,11890696,11891153
1516,11890675,11891038
1517,11890102,11891787
1518,11890118,11890433
1519,11890143,11890837
1520,11890883,11891956
1521,11890529,11890857
1522,11890175,11891158
1523,11890160,11890541
1524,11890659,11891337
1525,11890678,11890923
1526,11890127,11890193
1527,11891941,11892169
1528,11890741,11892065
1529,11890579,11891725
1530,11890150,11890324
1531,11890075,11907152
1532,11890185,11892183
1533,11889684,11890369
1534,11890059,11890279
1535,11890361,11890698
1536,11890339,11890437
1537,11890285,11890376
1538,11890801,11890857
1539,11890072,11890699
1540,11890200,11890920
1541,11890484,11890557
1542,11890409,11891060
1543,11890177,11890587
1544,11890168,11891981
1545,11890064,11890812
1546,11890285,11890409
1547,11890586,11891956
1548,11890158,11890173
1549,11891153,11892205
1550,11890378,11890811
1551,11890730,11890971
1552,11890113,11890274
1553,11890339,11890923
1554,11890850,11891725
1555,11890282,11890510
1556,11890173,11890942
1557,11890299,11890868
1558,11890127,11891147
1559,11890109,11890674
1560,11890308,11890319
1561,11890368,11890734
1562,11890607,11891047
1563,11891337,11892024
1564,11890058,11890065
1565,11890741,11891173
1566,11890396,11890502
1567,11890879,11892208
1568,11890149,11891082
1569,11890105,11890173
1570,11890300,11890374
1571,11890400,11890541
1572,11890310,11891732
1573,11890108,11890495
1574,11890956,11892213
1575,11890909,11891136
1576,11890558,11890740
1577,11890902,11891007
1578,11890084,11890720
1579,11890367,11892079
1580,11890255,11891314
1581,11890088,11890967
1582,11890378,11891008
1583,11890261,11890898
1584,11890177,11891274
1585,11890155,11890868
1586,11890284,11891249
1587,11889646,11890369
1588,11890274,11890282
1589,11890522,11907136
1590,11890120,11890960
1591,11890453,11890705
1592,11890365,11890812
1593,11890086,11890306
1594,11890690,11890848
1595,11890295,11891140
1596,11890132,11890303
1597,11890194,11890454
1598,11890102,11890200
1599,11890428,11890797
1600,11890082,11890520
1601,11890216,11890289
1602,11890134,11890581
1603,11890306,11890698
1604,11890272,11891279
1605,11891039,11891249
1606,11891060,11892024
1607,11890154,11890641
1608,11890558,11890844
1609,11890396,11892169
1610,11890166,11891216
1611,11890983,11907118
1612,11890673,11891341
1613,11890549,11891198
1614,11890422,11890844
1615,11890407,11891337
1616,11890091,11890699
1617,11890837,11891086
1618,11890100,11890548
1619,11891337,11891944
1620,11891025,11891094
1621,11890194,11891726
1622,11890652,11891274
1623,11890523,11892003
1624,11890101,11907093
1625,11890312,11890376
1626,11890168,11891115
1627,11890522,11890887
1628,11890744,11907112
1629,11890707,11891039
1630,11890284,11891759
1631,11890154,11907431
1632,11890084,11890323
1633,11890959,11891038
1634,11890674,11891997
1635,11890221,11890313
1636,11890156,11907133
1637,11889650,11890698
1638,11890274,11890346
1639,11890150,11891770
1640,11890142,11892051
1641,11890122,11890261
1642,11890272,11907171
1643,11890454,11907109
1644,11890100,11890730
1645,11890422,11890740
1646,11890707,11892163
1647,11890062,11892201
1648,11890151,11891956
1649,11890992,11891727
1650,11890175,11890579
1651,11890209,11890946
1652,11890125,11891028
1653,11890427,11890883
1654,11890369,11891206
1655,11890371,11891100
1656,11891322,11891970
1657,11890109,11890122
1658,11890082,11890811
1659,11890173,11891216
1660,11890484,11907112
1661,11890086,11890259
1662,11890229,11890475
1663,11890168,11890549
1664,11890380,11890907
1665,11890074,11890194
1666,11891279,11892045
1667,11890557,11890587
1668,11890108,11890579
1669,11890191,11891727
1670,11890477,11891944
1671,11890478,11890959
1672,11890168,11890696
1673,11890402,11890428
1674,11890068,11907431
1675,11890216,11891325
1676,11890407,11890898
1677,11890173,11890811
1678,11890097,11890177
1679,11890287,11891966
1680,11890655,11890701
1681,11890100,11890107
1682,11890219,11890536
1683,11890282,11890635
1684,11890126,11890240
1685,11890351,11891115
1686,11890475,11892201
1687,11890522,11890775
1688,11890334,11890579
1689,11890147,11892195
1690,11890548,11890753
1691,11890118,11891198
1692,11890821,11891335
1693,11890144,11890909
1694,11889644,11892045
1695,11890099,11891797
1696,11890193,11890578
1697,11890541,11890997
1698,11890992,11891158
1699,11890457,11891008
1700,11890705,11907136
1701,11890143,11907133
1702,11890482,11907109
1703,11890285,11890371
1704,11889688,11890065
1705,11890698,11891020
1706,11890346,11907098
1707,11890440,11890501
1708,11890470,11891153
1709,11890678,11890696
1710,11890369,11890478
1711,11890366,11892169
1712,11890091,11890510
1713,11890118,11890652
1714,11890078,11891181
1715,11890204,11891245
1716,11890374,11890749
1717,11890495,11890685
1718,11890117,11907116
1719,11890821,11891008
1720,11890227,11891322
1721,11890398,11891198
1722,11890647,11890707
1723,11890334,11891212
1724,11890277,11890306
1725,11891261,11891926
1726,11890205,11890209
1727,11890433,11891143
1728,11890730,11891206
1729,11890262,11891261
1730,11890094,11890694
1731,11890374,11890659
1732,11890324,11890855
1733,11890844,11891261
1734,11890740,11891777
1735,11890655,11890857
1736,11890078,11890724
1737,11890942,11891216
1738,11890376,11891981
1739,11890075,11890240
1740,11890337,11890567
1741,11890552,11890720
1742,11890552,11891322
1743,11890422,11890659
1744,11890460,11890820
1745,11890256,11890668
1746,11891025,11891173
1747,11890495,11891956
1748,11890334,11907178
1749,11890310,11890997
1750,11890987,11891973
1751,11890883,11892045
1752,11890143,11891758
1753,11890789,11890874
1754,11890097,11890157
1755,11890351,11892194
1756,11890837,11892178
1757,11890129,11891038
1758,11891011,11891274
1759,11890142,11890407
1760,11890371,11891094
1761,11890855,11892224
1762,11890221,11891007
1763,11890724,11891231
1764,11890211,11890655
1765,11890390,11890617
1766,11890812,11890907
1767,11890142,11891198
1768,11890117,11892024
1769,11890089,11891038
1770,11890183,11891100
1771,11890482,11890898
1772,11890229,11907111
1773,11890540,11890850
1774,11890398,11890609
1775,11890453,11890477
1776,11891140,11891973
1777,11890468,11891008
1778,11890240,11890581
1779,11890612,11890675
1780,11890279,11892172
1781,11890314,11891787
1782,11890380,11891100
1783,11890256,11890415
1784,11890490,11890523
1785,11890430,11892169
1786,11890490,11891997
1787,11889643,11890310
1788,11890204,11890380
1789,11890337,11890699
1790,11890745,11891341
1791,11890619,11891268
1792,11890160,11891970
1793,11890089,11890134
1794,11890209,11891322
1795,11890064,11890180
1796,11890367,11890775
1797,11890144,11890313
1798,11890821,11890992
1799,11890473,11891034
1800,11890734,11891758
1801,11890265,11890861
1802,11890601,11890865
1803,11890177,11891279
1804,11890306,11891039
1805,11890086,11907089
1806,11890082,11890607
1807,11890096,11891268
1808,11890365,11891110
1809,11890082,11890302
1810,11889684,11890084
1811,11890099,11890329
1812,11890259,11890385
1813,11890374,11891267
1814,11890369,11890971
1815,11890122,11890617
1816,11890167,11890361
1817,11890295,11890601
1818,11890097,11891024
1819,11890573,11892079
1820,11891002,11891082
1821,11890197,11890299
1822,11890233,11890960
1823,11890265,11892208
1824,11890378,11890869
1825,11890376,11891173
1826,11891008,11891047
1827,11890995,11891335
1828,11890731,11891228
1829,11891007,11891181
1830,11890635,11892037
1831,11890495,11890902
1832,11891181,11891793
1833,11890366,11891039
1834,11890337,11890694
1835,11889665,11892250
1836,11890214,11892051
1837,11890194,11891115
1838,11890228,11890244
1839,11890265,11891218
1840,11890337,11907112
1841,11890539,11907171
1842,11890475,11890971
1843,11890418,11890656
1844,11890089,11890745
1845,11890539,11892067
1846,11890284,11890285
1847,11889644,11890127
1848,11889654,11890125
1849,11890146,11890750
1850,11890273,11891127
1851,11890226,11890967
1852,11890857,11891134
1853,11890313,11890478
1854,11891341,11891981
1855,11890233,11891777
1856,11890097,11890314
1857,11890909,11891249
1858,11890272,11890978
1859,11890675,11892024
1860,11891028,11892067
1861,11890282,11892024
1862,11890107,11891028
1863,11890812,11891956
1864,11890064,11890211
1865,11890418,11890879
1866,11890084,11891212
1867,11890745,11891187
1868,11890111,11890148
1869,11890811,11891187
1870,11890330,11890380
1871,11890607,11890820
1872,11890490,11890902
1873,11890265,11890367
1874,11892079,11907431
1875,11890261,11890635
1876,11890366,11890578
1877,11890091,11891038
1878,11890820,11891279
1879,11891008,11891956
1880,11890063,11890641
1881,11890310,11892003
1882,11891267,11892003
1883,11890129,11891279
1884,11890108,11891038
1885,11890581,11890607
1886,11889650,11890256
1887,11890063,11891134
1888,11890699,11891039
1889,11890409,11890865
1890,11890327,11890907
1891,11890440,11891082
1892,11890151,11890163
1893,11890709,11891731
1894,11890298,11891039
1895,11890295,11890558
1896,11890059,11890214
1897,11890868,11890909
1898,11890477,11891002
1899,11890470,11890730
1900,11889652,11890151
1901,11890587,11890965
1902,11891742,11892224
1903,11890518,11890709
1904,11890328,11907171
1905,11890320,11890770
1906,11889645,11890898
1907,11890183,11892022
1908,11890811,11891030
1909,11890062,11890659
1910,11890113,11890477
1911,11891966,11891997
1912,11890329,11891100
1913,11890478,11891793
1914,11890740,11890865
1915,11890146,11890175
1916,11890363,11907133
1917,11890540,11892183
1918,11890149,11907133
1919,11890077,11890363
1920,11890609,11891787
1921,11890223,11890919
1922,11890099,11890378
1923,11890229,11891926
1924,11890857,11890971
1925,11890365,11892024
1926,11890594,11890744
1927,11890216,11890879
1928,11890705,11891973
1929,11890740,11891147
1930,11890609,11890868
1931,11890427,11890801
1932,11890971,11907431
1933,11890191,11890659
1934,11890065,11890502
1935,11890079,11890879
1936,11890220,11891127
1937,11890844,11891110
1938,11890541,11891094
1939,11890302,11890720
1940,11890214,11890346
1941,11890216,11892178
1942,11890415,11890490
1943,11891322,11892214
1944,11890367,11891218
1945,11891206,11892024
1946,11890300,11890407
1947,11890273,11890909
1948,11890573,11890837
1949,11890197,11890274
1950,11890244,11890274
1951,11890189,11891268
1952,11889665,11890233
1953,11890767,11891025
1954,11890227,11890539
1955,11890697,11890971
1956,11890675,11891245
1957,11890180,11890837
1958,11890205,11891140
1959,11890407,11890685
1960,11890171,11890987
1961,11890144,11890548
1962,11890062,11890398
1963,11890214,11890966
1964,11889718,11890084
1965,11890351,11890520
1966,11890612,11892003
1967,11890524,11890635
1968,11891173,11891787
1969,11890125,11890669
1970,11890700,11890857
1971,11890814,11891793
1972,11890211,11890959
1973,11890558,11891203
1974,11890097,11890253
1975,11890194,11891973
1976,11890058,11890709
1977,11890607,11891028
1978,11890201,11891173
1979,11890193,11890244
1980,11890175,11892065
1981,11890182,11892224
1982,11891956,11907133
1983,11890539,11907098
1984,11890687,11890900
1985,11889652,11890237
1986,11890313,11907133
1987,11889650,11890365
1988,11890750,11891335
1989,11890111,11890369
1990,11890402,11907133
1991,11890376,11892172
1992,11890617,11892205
1993,11890470,11891028
1994,11890072,11890749
1995,11890797,11890946
1996,11889646,11890697
1997,11890068,11891981
1998,11890265,11892065
1999,11890376,11891926
2000,11890453,11890454
2001,11890157,11890227
2002,11890415,11890690
2003,11890253,11892024
