,participant_A,participant_B
1361,11890063,11890919
1362,11890109,11890192
1363,11890148,11892065
1364,11890084,11890510
1365,11890522,11890959
1366,11891322,11907118
1367,11890406,11891926
1368,11890328,11890402
1369,11890804,11890874
1370,11890068,11890453
1371,11890259,11890707
1372,11890601,11890812
1373,11890243,11890920
1374,11890146,11892250
1375,11890361,11907118
1376,11890394,11890529
1377,11890685,11891039
1378,11890523,11890987
1379,11890086,11891956
1380,11890256,11891028
1381,11890997,11891216
1382,11890287,11890417
1383,11890215,11890271
1384,11890470,11907171
1385,11890312,11891181
1386,11890240,11891274
1387,11890088,11890111
1388,11890064,11890524
1389,11890168,11890619
1390,11890966,11890990
1391,11889643,11890699
1392,11891034,11907431
1393,11890374,11891030
1394,11890105,11890430
1395,11890337,11890427
1396,11890272,11890406
1397,11890157,11890394
1398,11890406,11890415
1399,11890731,11891731
1400,11890282,11890510
1401,11890175,11891274
1402,11890287,11890371
1403,11890094,11890334
1404,11890647,11891759
1405,11890086,11890120
1406,11890313,11891127
1407,11890245,11890541
1408,11890148,11890587
1409,11890855,11891153
1410,11890855,11892169
1411,11890378,11891730
1412,11890468,11890789
1413,11890194,11892163
1414,11890119,11890394
1415,11890243,11890376
1416,11890111,11890619
1417,11890892,11907136
1418,11890105,11891314
1419,11890284,11890575
1420,11890740,11891961
1421,11890432,11890942
1422,11891231,11891314
1423,11890079,11892195
1424,11890987,11891337
1425,11889644,11889665
1426,11890956,11891732
1427,11889654,11891025
1428,11890314,11890690
1429,11890398,11891228
1430,11890308,11890511
1431,11890361,11890959
1432,11890656,11891038
1433,11890868,11890997
1434,11890274,11890328
1435,11890107,11891777
1436,11890342,11890687
1437,11890330,11891777
1438,11890174,11890674
1439,11890132,11890433
1440,11890337,11890468
1441,11890366,11890470
1442,11890567,11890902
1443,11890285,11890753
1444,11890074,11892201
1445,11890240,11890337
1446,11891280,11891926
1447,11890063,11890887
1448,11890635,11890659
1449,11891086,11892195
1450,11890701,11892067
1451,11890587,11892224
1452,11890096,11890310
1453,11891181,11891314
1454,11890398,11890675
1455,11890182,11890416
1456,11889665,11892022
1457,11890109,11890750
1458,11890558,11890573
1459,11890389,11907111
1460,11890523,11890814
1461,11890495,11891973
1462,11890102,11890298
1463,11890548,11890811
1464,11890789,11891153
1465,11890697,11890883
1466,11890366,11890581
1467,11890376,11891793
1468,11890655,11891218
1469,11890705,11891002
1470,11890211,11890902
1471,11890923,11891153
1472,11890063,11891127
1473,11890079,11890869
1474,11890618,11892022
1475,11890237,11890617
1476,11890579,11891270
1477,11890330,11891206
1478,11890407,11890694
1479,11890967,11891047
1480,11890675,11891153
1481,11890898,11891008
1482,11892003,11892045
1483,11890453,11890523
1484,11890205,11890864
1485,11890221,11890490
1486,11890475,11891086
1487,11890892,11891008
1488,11890709,11891956
1489,11890105,11890146
1490,11891218,11892172
1491,11890942,11907093
1492,11890767,11891080
1493,11890427,11890805
1494,11890122,11890180
1495,11890251,11891274
1496,11890541,11892024
1497,11890731,11892194
1498,11890121,11890578
1499,11891086,11891777
1500,11890501,11891770
1501,11890433,11891322
1502,11890302,11890724
1503,11890086,11890767
1504,11890801,11890861
1505,11890354,11890575
1506,11890168,11890804
1507,11890289,11891742
1508,11891742,11892024
1509,11890784,11891337
1510,11890089,11890874
1511,11890310,11890740
1512,11891759,11907112
1513,11890059,11890407
1514,11890111,11890298
1515,11890303,11890390
1516,11890457,11890750
1517,11891115,11907152
1518,11890287,11891136
1519,11890365,11891322
1520,11890389,11891025
1521,11890705,11890946
1522,11890097,11890227
1523,11890457,11907093
1524,11890182,11892079
1525,11890077,11890204
1526,11890228,11890259
1527,11890262,11907093
1528,11890143,11890477
1529,11890601,11890701
1530,11890089,11890707
1531,11890591,11891086
1532,11890226,11890864
1533,11890367,11890720
1534,11891025,11891341
1535,11890101,11890109
1536,11890586,11891115
1537,11890171,11890731
1538,11890074,11890705
1539,11890259,11907098
1540,11890091,11891341
1541,11890369,11891770
1542,11890211,11890887
1543,11890691,11892051
1544,11890641,11891337
1545,11891039,11891086
1546,11890573,11892183
1547,11891060,11891810
1548,11890385,11892208
1549,11891322,11892003
1550,11890323,11890390
1551,11890158,11890775
1552,11890171,11890741
1553,11892054,11907093
1554,11890072,11890156
1555,11890874,11907111
1556,11890705,11891038
1557,11890262,11890380
1558,11890346,11907133
1559,11890084,11890189
1560,11890108,11890227
1561,11890277,11892169
1562,11890125,11891020
1563,11891206,11891314
1564,11890102,11890351
1565,11890612,11891280
1566,11890351,11891337
1567,11890183,11890942
1568,11890158,11890701
1569,11891268,11891997
1570,11890536,11891944
1571,11890612,11891082
1572,11890701,11892201
1573,11890668,11890685
1574,11890385,11891280
1575,11890396,11891941
1576,11890155,11891341
1577,11890120,11890920
1578,11890389,11891136
1579,11890196,11891941
1580,11890289,11890745
1581,11890240,11890749
1582,11890185,11890541
1583,11890432,11890691
1584,11890062,11890106
1585,11889665,11890567
1586,11890086,11890966
1587,11890731,11890744
1588,11889652,11890942
1589,11890558,11890945
1590,11890198,11890907
1591,11889654,11891153
1592,11890149,11890394
1593,11890154,11890468
1594,11890182,11890273
1595,11890078,11891956
1596,11890855,11891314
1597,11891206,11891335
1598,11890117,11890987
1599,11890409,11892067
1600,11890674,11891770
1601,11890745,11907098
1602,11890198,11891127
1603,11890346,11907093
1604,11890346,11890573
1605,11890143,11891181
1606,11890369,11891034
1607,11890196,11891787
1608,11891228,11891810
1609,11890082,11891143
1610,11890784,11891941
1611,11890157,11890694
1612,11890594,11891080
1613,11890635,11890784
1614,11890107,11890598
1615,11890365,11890705
1616,11890151,11890805
1617,11890166,11890674
1618,11890192,11890678
1619,11890059,11891110
1620,11890120,11890123
1621,11891158,11891970
1622,11890601,11891002
1623,11890075,11890965
1624,11890118,11907118
1625,11890720,11890744
1626,11890523,11891941
1627,11890477,11891944
1628,11890374,11892194
1629,11890102,11890121
1630,11890705,11892213
1631,11890271,11890669
1632,11890641,11890804
1633,11890183,11891280
1634,11890656,11892169
1635,11890490,11890652
1636,11890156,11890770
1637,11890767,11891268
1638,11890407,11890857
1639,11890394,11890850
1640,11889654,11890312
1641,11890453,11891245
1642,11890210,11891787
1643,11890062,11890327
1644,11890992,11892205
1645,11890545,11890598
1646,11889643,11890163
1647,11890299,11890576
1648,11890109,11890219
1649,11890978,11891279
1650,11891274,11892195
1651,11889651,11891280
1652,11890200,11890454
1653,11890674,11890966
1654,11890121,11907089
1655,11891758,11907118
1656,11890898,11892195
1657,11890685,11907111
1658,11890394,11890567
1659,11890088,11891231
1660,11890298,11890539
1661,11890541,11891280
1662,11889652,11892022
1663,11890523,11890858
1664,11889646,11890694
1665,11890150,11891727
1666,11890173,11890581
1667,11890100,11890910
1668,11889650,11890557
1669,11890078,11890351
1670,11890330,11890848
1671,11890121,11890784
1672,11890183,11890299
1673,11890096,11892178
1674,11890557,11890699
1675,11890079,11890306
1676,11889652,11890390
1677,11890545,11890971
1678,11890068,11890351
1679,11889646,11890942
1680,11890168,11892208
1681,11890167,11891060
1682,11890180,11890700
1683,11890277,11907178
1684,11890740,11891231
1685,11891997,11892169
1686,11890123,11890892
1687,11890812,11890870
1688,11890059,11891758
1689,11890074,11890271
1690,11890086,11890587
1691,11890084,11890685
1692,11890607,11891047
1693,11890064,11890457
1694,11889651,11890423
1695,11890302,11890361
1696,11890271,11890423
1697,11890329,11890418
1698,11890111,11890460
1699,11890539,11892022
1700,11890342,11891060
1701,11890059,11890990
1702,11890678,11890983
1703,11890072,11890077
1704,11890192,11890374
1705,11890273,11891732
1706,11890409,11891158
1707,11890730,11891216
1708,11890475,11890618
1709,11890857,11891249
1710,11890495,11891173
1711,11890189,11890376
1712,11889652,11890101
1713,11890159,11890279
1714,11890172,11892178
1715,11890946,11891115
1716,11890417,11891011
1717,11890300,11890522
1718,11890100,11890457
1719,11889645,11890182
1720,11890418,11891787
1721,11890219,11907093
1722,11890097,11890273
1723,11890102,11890956
1724,11890084,11890261
1725,11892037,11892205
1726,11890473,11892022
1727,11890105,11890226
1728,11890082,11890501
1729,11890168,11890883
1730,11890709,11891020
1731,11890578,11890694
1732,11890310,11890378
1733,11891341,11892205
1734,11890269,11890351
1735,11891279,11891941
1736,11890740,11891267
1737,11890380,11890578
1738,11890313,11890883
1739,11890656,11890749
1740,11890609,11891279
1741,11890058,11907178
1742,11890200,11891127
1743,11890365,11890740
1744,11890237,11890313
1745,11890407,11890578
1746,11890541,11890837
1747,11890163,11891941
1748,11890108,11890329
1749,11890691,11890887
1750,11890197,11890368
1751,11890618,11891094
1752,11890594,11890920
1753,11890105,11890437
1754,11890271,11890618
1755,11890539,11890909
1756,11890200,11890219
1757,11890167,11890484
1758,11890147,11890245
1759,11890339,11890460
1760,11890656,11891140
1761,11890201,11890744
1762,11890697,11890797
1763,11891270,11907093
1764,11890282,11890635
1765,11890300,11891147
1766,11890077,11890470
1767,11890518,11890668
1768,11890576,11890855
1769,11890883,11890959
1770,11890223,11890430
1771,11891797,11892079
1772,11890215,11890991
1773,11890334,11890549
1774,11890079,11890389
1775,11890698,11890700
1776,11890920,11890945
1777,11890121,11891981
1778,11890300,11892208
1779,11890575,11891086
1780,11890437,11891335
1781,11890091,11891008
1782,11890805,11892169
1783,11891727,11891759
1784,11890418,11891981
1785,11890147,11890720
1786,11890177,11890892
1787,11890983,11892172
1788,11890113,11890478
1789,11890214,11907109
1790,11890536,11890586
1791,11890134,11890477
1792,11890502,11891034
1793,11890699,11892208
1794,11890154,11890417
1795,11890433,11891158
1796,11891034,11907109
1797,11890233,11890255
1798,11890422,11891094
1799,11890132,11891725
1800,11890565,11891100
1801,11889651,11890655
1802,11890529,11891269
1803,11890233,11890601
1804,11890065,11890883
1805,11890151,11907431
1806,11889645,11891314
1807,11890402,11890691
1808,11890402,11890647
1809,11889684,11890797
1810,11890454,11890594
1811,11890618,11890870
1812,11890594,11890749
1813,11891944,11907431
1814,11890127,11890652
1815,11890390,11890898
1816,11890228,11891730
1817,11890075,11891025
1818,11890883,11891274
1819,11890120,11891341
1820,11890059,11890668
1821,11890351,11890942
1822,11890183,11891727
1823,11890149,11890749
1824,11890223,11890730
1825,11890121,11890694
1826,11890072,11890502
1827,11890082,11890172
1828,11890295,11890457
1829,11890259,11890641
1830,11890396,11890470
1831,11890261,11890272
1832,11890302,11891787
1833,11890189,11890371
1834,11890094,11890520
1835,11890117,11890417
1836,11890068,11890920
1837,11890745,11890789
1838,11890295,11891134
1839,11890457,11891793
1840,11890351,11890368
1841,11890129,11890428
1842,11890454,11890960
1843,11890324,11890468
1844,11891181,11891267
1845,11890418,11892214
1846,11890214,11890586
1847,11892022,11892214
1848,11890132,11907431
1849,11890745,11891759
1850,11890365,11891115
1851,11890079,11891770
1852,11890960,11892067
1853,11889649,11890319
1854,11890077,11892065
1855,11890558,11890619
1856,11890991,11907111
1857,11890167,11890323
1858,11889684,11890261
1859,11890091,11890114
1860,11891742,11907118
1861,11890106,11907089
1862,11890418,11890700
1863,11890365,11891762
1864,11890870,11891147
1865,11890151,11890609
1866,11890064,11907111
1867,11890102,11891143
1868,11890192,11890685
1869,11890707,11891245
1870,11890329,11891020
1871,11890192,11892178
1872,11890369,11890865
1873,11890565,11890579
1874,11890094,11890320
1875,11890367,11890844
1876,11890096,11890594
1877,11890148,11892201
1878,11890173,11890244
1879,11890495,11891187
1880,11890548,11891797
1881,11890745,11891793
1882,11890303,11890478
1883,11891127,11891973
1884,11890618,11891007
1885,11889684,11907109
1886,11890180,11890581
1887,11890121,11890478
1888,11890390,11890417
1889,11890363,11891198
1890,11890219,11890687
1891,11890371,11892172
1892,11890229,11890675
1893,11890125,11891030
1894,11890214,11891100
1895,11890306,11890365
1896,11890109,11891025
1897,11890351,11890609
1898,11890579,11892163
1899,11890745,11891280
1900,11890418,11891970
1901,11890910,11891030
1902,11889654,11890578
1903,11891028,11892079
1904,11890991,11891730
1905,11890201,11891231
1906,11890255,11907116
1907,11890121,11890282
1908,11890323,11891961
1909,11890319,11890965
1910,11890251,11890670
1911,11890314,11891325
1912,11890767,11890858
1913,11891187,11907098
1914,11890193,11890619
1915,11890376,11892205
1916,11890255,11890767
1917,11890691,11891341
1918,11890960,11891337
1919,11890298,11890675
1920,11890502,11890879
1921,11890319,11890820
1922,11890837,11891770
1923,11890371,11892195
1924,11890259,11890324
1925,11890310,11890992
1926,11890734,11891269
1927,11890323,11890468
1928,11890205,11890337
1929,11890108,11890114
1930,11890194,11892213
1931,11890223,11890390
1932,11889718,11891038
1933,11890274,11890433
1934,11890106,11890396
1935,11890869,11891762
1936,11890300,11890744
1937,11890314,11890697
1938,11890501,11891110
1939,11890193,11890320
1940,11890108,11891742
1941,11890287,11890396
1942,11889644,11891206
1943,11890837,11891274
1944,11890189,11890211
1945,11890096,11907093
1946,11890229,11890966
1947,11890361,11890390
1948,11890368,11890609
1949,11890868,11891274
1950,11890744,11891268
1951,11890079,11890396
1952,11890991,11891742
1953,11889688,11890669
1954,11890510,11890691
1955,11890075,11891770
1956,11890193,11890376
1957,11890966,11891759
1958,11890194,11892195
1959,11890416,11890707
1960,11890339,11907116
1961,11890581,11891274
1962,11890909,11892037
1963,11890059,11892022
1964,11890539,11890567
1965,11890745,11890959
1966,11890978,11891770
1967,11890518,11890898
1968,11890784,11890992
1969,11890245,11891127
1970,11890064,11891956
1971,11891231,11892054
1972,11890390,11890576
1973,11890240,11890418
1974,11890801,11907118
1975,11890143,11890300
1976,11890125,11907109
1977,11890417,11890656
1978,11889688,11890453
1979,11890191,11890427
1980,11890864,11890990
1981,11890558,11890946
1982,11890107,11890201
1983,11890295,11891759
1984,11890674,11892178
1985,11890814,11892067
1986,11890204,11891173
1987,11890129,11890966
1988,11890189,11890454
1989,11890578,11890618
1990,11890396,11891981
1991,11890146,11890965
1992,11890709,11892169
1993,11891100,11891279
1994,11890811,11891028
1995,11889643,11890118
1996,11890261,11890351
1997,11890518,11890573
1998,11889645,11892051
1999,11890306,11907171
2000,11890339,11890598
2001,11892051,11892213
2002,11890106,11890108
2003,11891941,11891973
